Heure Locale	Origine	Compagnie	N° de Vol	Statut	N° du jour	N° du mois	Année
17:25:00	NANTES	NOUVEL AIR	BJ523	ATTERRI 17:35	22	10	2022
17:45:00	PARIS ORLY	TRANSAVIA FRANCE	TO8074	ATTERRI 17:52	22	10	2022
17:45:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:46	22	10	2022
17:45:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 17:42	22	10	2022
18:20:00	LYON	TUNISAIR	TU851	ATTERRI 23:08	22	10	2022
18:55:00	GENEVE	TUNISAIR	TU701	ATTERRI 18:47	22	10	2022
19:30:00	MITIGA	GHADAMES AIR	NJ415	ATTERRI 19:45	22	10	2022
19:40:00	NOUAKCHOTT	MAURITANIA AIRLINES	L6116	ATTERRI 20:30	22	10	2022
19:45:00	BENGHAZI	BERNIQ AIRWAYS	NB103	ATTERRI 19:27	22	10	2022
20:00:00	MITIGA	GLOBAL AIR	5S704	ATTERRI 19:44	22	10	2022
20:15:00	MITIGA	LIBYAN WINGS	YL830	ATTERRI 19:59	22	10	2022
20:50:00	LONDON LHR.	TUNISAIR	TU791	ATTERRI 21:41	22	10	2022
21:15:00	DJERBA	TUNISAIR EXPRESS	UG011	ATTERRI 21:10	22	10	2022
21:25:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 23:54	22	10	2022
21:30:00	DUESSELDORF	TUNISAIR	TU527	ATTERRI 21:26	22	10	2022
21:35:00	NICE	TUNISAIR	TU999	ATTERRI 01:00	22	10	2022
22:40:00	ISTANBUL	TURKISH AIRLINES	TK657	ATTERRI 22:37	22	10	2022
22:40:00	PARIS ORLY	TUNISAIR	TU725	ATTERRI 00:01	22	10	2022
22:40:00	LONDON GATWICK	NOUVEL AIR	BJ845	ATTERRI 22:47	22	10	2022
23:35:00	FRANKFURT	LUFTHANSA PASSENGER	LH1326	ATTERRI 23:35	22	10	2022
23:55:00	ATHENES	AEGEAN AIRLINES	A3734	ATTERRI 23:40	22	10	2022
00:20:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 01:30	23	10	2022
00:50:00	LILLE	NOUVEL AIR	BJ557	ATTERRI 03:02	23	10	2022
01:50:00	ISTANBUL	TUNISAIR	TU219	ATTERRI 04:47	23	10	2022
02:05:00	FRANKFURT	LUFTHANSA PASSENGER	LH8300	ATTERRI 01:17	23	10	2022
02:45:00	MARSEILLE	TUNISAIR	TU929	ATTERRI 06:25	23	10	2022
03:40:00	BAMAKO	TUNISAIR	TU395	ATTERRI 07:30	23	10	2022
04:25:00	CASABLANCA	TUNISAIR	TU712	ATTERRI 19:00	23	10	2022
04:35:00	MONTREAL	TUNISAIR	TU203	ATTERRI 06:20	23	10	2022
05:45:00	LE CAIRE	TUNISAIR	TU814	ATTERRI 08:35	23	10	2022
06:01:00	NIAMEY	TUNISAIR	TU402	ATTERRI 08:40	23	10	2022
07:45:00	PARIS CDG	EXPRESS AIR CARGO	7A111	CARGO	23	10	2022
08:05:00	CHARLEROI	TUI FLY	TB2741	ATTERRI 08:00	23	10	2022
08:10:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 07:54	23	10	2022
08:15:00	PARIS ORLY	TRANSAVIA FRANCE	TO3764	ATTERRI 08:54	23	10	2022
08:30:00	ALGER	AIR ALGERIE	AH4000	ATTERRI 08:22	23	10	2022
08:50:00	MISRATE	AFRIQIYAH AIRWAYS	8U490	ATTERRI 08:56	23	10	2022
08:50:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 08:51	23	10	2022
09:15:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 09:04	23	10	2022
09:20:00	MITIGA	GHADAMES AIR	NJ411	ATTERRI 08:50	23	10	2022
09:35:00	ROME	ITALIA TRANSPORTO AEREO	AZ864	ATTERRI 09:57	23	10	2022
09:45:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV365	ATTERRI 09:42	23	10	2022
09:45:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:38	23	10	2022
09:45:00	JEDDAH	ETIHAD AIRWAYS	EY3403	ATTERRI 09:42	23	10	2022
10:15:00	BENGHAZI	BERNIQ AIRWAYS	NB101	ATTERRI 10:05	23	10	2022
10:20:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:20	23	10	2022
10:35:00	FRANKFURT	LUFTHANSA PASSENGER	LH1322	ATTERRI 10:34	23	10	2022
10:40:00	PARIS CDG	AIR FRANCE	AF1284	ATTERRI 10:50	23	10	2022
10:50:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 10:40	23	10	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	23	10	2022
11:00:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 13:51	23	10	2022
11:10:00	NICE	TUNISAIR	TU997	ANNULE	23	10	2022
11:55:00	DUBAI	EMIRATES AIRLINE	EK747	ATTERRI 12:11	23	10	2022
11:55:00	DUBAI	TUNISAIR	TU147	ATTERRI 12:11	23	10	2022
12:15:00	BOLOGNE	TUNISAIR	TU363	ATTERRI 12:15	23	10	2022
12:20:00	LYON	NOUVEL AIR	BJ599	ATTERRI 12:06	23	10	2022
12:30:00	SFAX - THYNA	TUNISAIR EXPRESS	UG021	ATTERRI 12:38	23	10	2022
12:35:00	AMMAN	ROYAL JORDANIAN AIRLINES	RJ551	ATTERRI 12:40	23	10	2022
12:40:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 12:34	23	10	2022
12:55:00	GENEVE	TUNISAIR	TU703	ATTERRI 14:21	23	10	2022
12:55:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 13:24	23	10	2022
13:30:00	MALTE	TUNISAIR EXPRESS	UG1301	ATTERRI 13:52	23	10	2022
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:19	23	10	2022
13:35:00	PARIS ORLY	TUNISAIR	TU719	ATTERRI 14:36	23	10	2022
13:40:00	FRANKFURT	TUNISAIR	TU745	ATTERRI 14:56	23	10	2022
13:55:00	ISTANBUL	TUNISAIR	TU215	ATTERRI 14:41	23	10	2022
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 15:05	23	10	2022
14:15:00	BRUXELLES	NOUVEL AIR	BJ397	ATTERRI 14:08	23	10	2022
15:20:00	MITIGA	GLOBAL AIR	5S702	ATTERRI 14:51	23	10	2022
15:40:00	PARIS ORLY	AIR FRANCE	AF7358	ATTERRI 15:47	23	10	2022
16:20:00	MITIGA	TUNISAIR	TU404	ATTERRI 17:41	23	10	2022
16:50:00	NICE	TUNISAIR	TU999	ATTERRI 20:51	23	10	2022
16:55:00	ROME	ITALIA TRANSPORTO AEREO	AZ866	ATTERRI 16:43	23	10	2022
17:05:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 17:03	23	10	2022
17:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 16:56	23	10	2022
17:15:00	NICE	NOUVEL AIR	BJ587	ATTERRI 17:38	23	10	2022
17:25:00	TOULOUSE	TUNISAIR	TU283	ATTERRI 20:41	23	10	2022
17:45:00	PARIS ORLY	TRANSAVIA FRANCE	TO8074	ATTERRI 18:30	23	10	2022
17:45:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:26	23	10	2022
17:45:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 18:05	23	10	2022
18:05:00	MILAN	TUNISAIR	TU857	ATTERRI 03:11	23	10	2022
18:10:00	ALGER	AIR ALGERIE	AH4002	ATTERRI 18:18	23	10	2022
18:40:00	BENGHAZI	AFRIQIYAH AIRWAYS	8U452	ATTERRI 18:30	23	10	2022
18:55:00	GENEVE	TUNISAIR	TU701	ATTERRI 00:46	23	10	2022
19:05:00	ALGER	TUNISAIR	TU375	ATTERRI 20:10	23	10	2022
19:05:00	MITIGA	AFRIQIYAH AIRWAYS	8U454	ATTERRI 19:23	23	10	2022
19:10:00	NANTES	TRANSAVIA FRANCE	TO7524	ATTERRI 19:01	23	10	2022
19:30:00	MITIGA	GHADAMES AIR	NJ415	ATTERRI 19:38	23	10	2022
19:30:00	DJERBA	TUNISAIR EXPRESS	UG005	ATTERRI 19:14	23	10	2022
19:45:00	BENGHAZI	BERNIQ AIRWAYS	NB103	ATTERRI 20:53	23	10	2022
20:15:00	MITIGA	LIBYAN ARAB AIRLINES	LN304	ATTERRI 20:36	23	10	2022
20:15:00	MITIGA	LIBYAN WINGS	YL830	ATTERRI 19:50	23	10	2022
20:45:00	LYON	TRANSAVIA FRANCE	TO4808	ATTERRI 20:44	23	10	2022
21:15:00	DJERBA	TUNISAIR EXPRESS	UG011	ATTERRI 21:11	23	10	2022
21:25:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 23:05	23	10	2022
21:30:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 21:58	23	10	2022
21:40:00	MONASTIR	NOUVEL AIR	BJ052F	ATTERRI 22:27	23	10	2022
22:15:00	PARIS ORLY	TUNISAIR	TU851	ATTERRI 03:06	23	10	2022
22:20:00	MARSEILLE	NOUVEL AIR	BJ517	ATTERRI 22:42	23	10	2022
22:50:00	PARIS ORLY	TUNISAIR	TU725	ATTERRI 00:20	23	10	2022
23:05:00	ISTANBUL	NOUVEL AIR	BJ641	ATTERRI 23:12	23	10	2022
23:05:00	TOZEUR - NEFTA	TUNISAIR EXPRESS	UG031	ATTERRI 23:17	23	10	2022
23:30:00	NICE	TUNISAIR	TU683	ATTERRI 23:30	23	10	2022
23:35:00	FRANKFURT	LUFTHANSA PASSENGER	LH1326	ATTERRI 00:03	23	10	2022
00:20:00	BARCELONE	TUNISAIR	TU515	ATTERRI 08:45	24	10	2022
00:35:00	MADRID	AIR EUROPA	UX1115	ATTERRI 00:36	24	10	2022
00:40:00	ISTANBUL	TUNISAIR	TU217	ATTERRI 08:10	24	10	2022
01:10:00	DJERBA	NOUVEL AIR	BJ087F	ATTERRI 01:42	24	10	2022
02:35:00	MADRID	TUNISAIR	TU607	ATTERRI 04:18	24	10	2022
03:30:00	ISTANBUL	TURKISH AIRLINES	TK6331	ATTERRI 04:00	24	10	2022
04:55:00	CASABLANCA	TUNISAIR	TU706	ATTERRI 09:20	24	10	2022
05:05:00	NOUAKCHOTT	TUNISAIR	TU564	ATTERRI 16:40	24	10	2022
05:10:00	MONASTIR	NOUVEL AIR	BJ084F	ATTERRI 05:25	24	10	2022
06:55:00	LYON	TRANSAVIA FRANCE	TO9870	ATTERRI 06:38	24	10	2022
07:15:00	JEDDAH	TUNISAIR	TU714	ATTERRI 08:28	24	10	2022
08:10:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:34	24	10	2022
08:15:00	PARIS ORLY	TRANSAVIA FRANCE	TO3764	ATTERRI 08:14	24	10	2022
08:15:00	MITIGA	LIBYAN ARAB AIRLINES	LN302	ATTERRI 09:35	24	10	2022
08:15:00	PARIS ORLY	TUNISAIR	TU725	ATTERRI 08:05	24	10	2022
08:30:00	PARIS CDG	EXPRESS AIR CARGO	7A111	CARGO	24	10	2022
08:50:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 08:46	24	10	2022
09:15:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 08:52	24	10	2022
09:20:00	MITIGA	GHADAMES AIR	NJ411	ATTERRI 10:03	24	10	2022
09:35:00	ROME	ITALIA TRANSPORTO AEREO	AZ864	ATTERRI 09:35	24	10	2022
09:35:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV365	ATTERRI 09:32	24	10	2022
09:35:00	JEDDAH	ETIHAD AIRWAYS	EY3403	ATTERRI 09:32	24	10	2022
09:45:00	BENGHAZI	LIBYAN ARAB AIRLINES	LN306	ATTERRI 09:46	24	10	2022
09:45:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:30	24	10	2022
09:55:00	MARSEILLE	TWINJET	T7117	CARGO	24	10	2022
10:20:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:25	24	10	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	24	10	2022
10:25:00	FRANKFURT	LUFTHANSA PASSENGER	LH1322	ATTERRI 11:32	24	10	2022
10:40:00	PARIS CDG	AIR FRANCE	AF1284	ATTERRI 10:52	24	10	2022
10:45:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 11:00	24	10	2022
10:55:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 14:40	24	10	2022
10:55:00	NICE	TUNISAIR	TU997	ATTERRI 13:24	24	10	2022
11:25:00	LYON	NOUVEL AIR	BJ599	ATTERRI 11:53	24	10	2022
11:35:00	ROME	TUNISAIR	TU753	ATTERRI 14:30	24	10	2022
11:55:00	DUBAI	TUNISAIR	TU147	ATTERRI 12:15	24	10	2022
11:55:00	DUBAI	EMIRATES AIRLINE	EK747	ATTERRI 12:15	24	10	2022
12:10:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 12:05	24	10	2022
12:20:00	LYON	TUNISAIR	TU751	ATTERRI 21:00	24	10	2022
12:35:00	MILAN	TUNISAIR	TU757	ATTERRI 15:10	24	10	2022
12:35:00	AMMAN	ROYAL JORDANIAN AIRLINES	RJ551	ATTERRI 12:24	24	10	2022
12:40:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 13:05	24	10	2022
12:50:00	ALGER	NOUVEL AIR	BJ131	ATTERRI 14:25	24	10	2022
12:55:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 13:08	24	10	2022
13:20:00	ISTANBUL	NOUVEL AIR	BJ641	ATTERRI 13:02	24	10	2022
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:20	24	10	2022
13:40:00	FRANKFURT	TUNISAIR	TU745	ATTERRI 17:15	24	10	2022
14:10:00	CASABLANCA	TUNISAIR	TU712	ATTERRI 05:54	24	10	2022
14:30:00	MISRATE	LIBYAN ARAB AIRLINES	LN300	ATTERRI 14:41	24	10	2022
14:50:00	NAPOLI CAPODI	TUNISAIR EXPRESS	UG1731	ATTERRI 14:45	24	10	2022
15:40:00	PARIS ORLY	AIR FRANCE	AF7358	ATTERRI 15:35	24	10	2022
16:05:00	ALGER	TUNISAIR	TU375	ATTERRI 20:00	24	10	2022
16:10:00	STRASBOURG	NOUVEL AIR	BJ577	ATTERRI 16:31	24	10	2022
16:20:00	MARSEILLE	TUNISAIR	TU903	ATTERRI 01:16	24	10	2022
16:55:00	ROME	ITALIA TRANSPORTO AEREO	AZ866	ATTERRI 16:55	24	10	2022
17:05:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 17:34	24	10	2022
17:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 16:58	24	10	2022
17:20:00	NICE	NOUVEL AIR	BJ587	ATTERRI 17:13	24	10	2022
17:25:00	GENEVE	TUNISAIR	TU701	ATTERRI 19:40	24	10	2022
17:45:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 18:55	24	10	2022
17:45:00	PARIS ORLY	TRANSAVIA FRANCE	TO8074	ATTERRI 18:33	24	10	2022
18:00:00	STRASBOURG	TUNISAIR	TU247	ATTERRI 02:10	24	10	2022
18:00:00	BENGHAZI	AFRIQIYAH AIRWAYS	8U452	ATTERRI 18:26	24	10	2022
18:10:00	ALGER	AIR ALGERIE	AH4002	ATTERRI 18:13	24	10	2022
18:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 18:30	24	10	2022
18:55:00	TOULOUSE	NOUVEL AIR	BJ515	ATTERRI 18:41	24	10	2022
19:00:00	MUNICH	TUNISAIR	TU543	ATTERRI 21:40	24	10	2022
19:05:00	MITIGA	AFRIQIYAH AIRWAYS	8U454	ATTERRI 19:24	24	10	2022
19:20:00	MISRATE	AFRIQIYAH AIRWAYS	8U490	ATTERRI 19:16	24	10	2022
19:45:00	BENGHAZI	BERNIQ AIRWAYS	NB101	ATTERRI 19:43	24	10	2022
20:00:00	MITIGA	GLOBAL AIR	5S704	ATTERRI 19:20	24	10	2022
20:15:00	MITIGA	LIBYAN WINGS	YL830	ATTERRI 19:52	24	10	2022
20:40:00	COLOGNE	EUROWINGS	EW382	ATTERRI 20:40	24	10	2022
21:00:00	LEIPZIG	NOUVEL AIR	BJ2211	ATTERRI 19:52	24	10	2022
21:20:00	LONDON STANSTED	TUNISAIR	TU793	ATTERRI 00:25	24	10	2022
21:30:00	DUESSELDORF	TUNISAIR	TU527	ATTERRI 22:20	24	10	2022
21:30:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 21:37	24	10	2022
21:45:00	PALERME	TUNISAIR EXPRESS	UG1759	ATTERRI 22:55	24	10	2022
21:55:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 00:25	24	10	2022
22:40:00	ISTANBUL	TURKISH AIRLINES	TK657	ATTERRI 22:40	24	10	2022
23:35:00	FRANKFURT	LUFTHANSA PASSENGER	LH1326	ATTERRI 23:45	24	10	2022
23:40:00	JEDDAH	NOUVEL AIR	BJ4131	ATTERRI 01:56	24	10	2022
00:10:00	MARSEILLE	NOUVEL AIR	BJ517	ATTERRI 23:57	25	10	2022
00:40:00	ISTANBUL	TUNISAIR	TU217	ATTERRI 04:30	25	10	2022
05:50:00	ALGER	NOUVEL AIR	BJ141	ATTERRI 06:12	25	10	2022
07:15:00	JEDDAH	TUNISAIR	TU714	ATTERRI 08:10	25	10	2022
07:25:00	NANTES	TRANSAVIA FRANCE	TO9960	ATTERRI 07:17	25	10	2022
07:35:00	PARIS ORLY	TRANSAVIA FRANCE	TO3772	ATTERRI 07:23	25	10	2022
07:40:00	PARIS CDG	EXPRESS AIR CARGO	7A111	ATTERRI 08:11	25	10	2022
07:55:00	PARIS ORLY	TRANSAVIA FRANCE	TO4074	ATTERRI 07:39	25	10	2022
08:10:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 07:55	25	10	2022
08:30:00	ALGER	AIR ALGERIE	AH4000	ATTERRI 08:25	25	10	2022
08:50:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 09:14	25	10	2022
09:15:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 09:08	25	10	2022
09:35:00	ROME	ITALIA TRANSPORTO AEREO	AZ864	ATTERRI 09:41	25	10	2022
09:40:00	JEDDAH	ETIHAD AIRWAYS	EY3403	ATTERRI 09:13	25	10	2022
09:40:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV365	ATTERRI 09:13	25	10	2022
09:45:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:45	25	10	2022
09:50:00	BENGHAZI	BERNIQ AIRWAYS	NB101	ATTERRI 09:30	25	10	2022
09:55:00	MARSEILLE	TWINJET	T7117	CARGO	25	10	2022
10:00:00	MITIGA	GHADAMES AIR	NJ411	ATTERRI 17:34	25	10	2022
10:20:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:20	25	10	2022
10:40:00	PARIS CDG	AIR FRANCE	AF1284	ATTERRI 10:27	25	10	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	25	10	2022
10:50:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 10:52	25	10	2022
10:55:00	MUNICH	LUFTHANSA PASSENGER	LH1744	ATTERRI 10:58	25	10	2022
12:05:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 12:15	25	10	2022
12:25:00	LYON	TUNISAIR	TU751	ATTERRI 14:14	25	10	2022
12:35:00	MILAN	TUNISAIR	TU757	ATTERRI 12:46	25	10	2022
12:40:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 12:30	25	10	2022
12:45:00	VIENNE	TUNISAIR	TU643	ATTERRI 12:40	25	10	2022
12:55:00	TOULOUSE	TUNISAIR	TU283	ATTERRI 12:27	25	10	2022
12:55:00	LYON	NOUVEL AIR	BJ599	ATTERRI 14:25	25	10	2022
13:00:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 13:06	25	10	2022
13:20:00	ISTANBUL	NOUVEL AIR	BJ641	ATTERRI 13:37	25	10	2022
13:40:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:19	25	10	2022
14:25:00	MARSEILLE	TRANSAVIA FRANCE	TO8040	ATTERRI 14:23	25	10	2022
14:25:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 14:41	25	10	2022
15:20:00	MITIGA	GLOBAL AIR	5S702	ATTERRI 15:23	25	10	2022
15:40:00	PARIS ORLY	AIR FRANCE	AF7358	ATTERRI 15:31	25	10	2022
15:45:00	SFAX - THYNA	TUNISAIR EXPRESS	UG021	ATTERRI 16:06	25	10	2022
16:25:00	BOLOGNE	TUNISAIR	TU363	ATTERRI 17:55	25	10	2022
16:35:00	ALGER	TUNISAIR	TU375	ATTERRI 16:36	25	10	2022
16:55:00	ROME	ITALIA TRANSPORTO AEREO	AZ866	ATTERRI 16:55	25	10	2022
17:05:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 16:52	25	10	2022
17:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 17:09	25	10	2022
17:30:00	ORAN	TUNISAIR	TU709	ATTERRI 19:46	25	10	2022
17:45:00	PARIS ORLY	TRANSAVIA FRANCE	TO8074	ATTERRI 17:53	25	10	2022
18:05:00	NICE	TUNISAIR	TU999	ATTERRI 20:00	25	10	2022
18:30:00	MARSEILLE	TUNISAIR	TU903	ATTERRI 19:06	25	10	2022
18:40:00	BENGHAZI	AFRIQIYAH AIRWAYS	8U452	ATTERRI 18:50	25	10	2022
18:55:00	GENEVE	TUNISAIR	TU701	ATTERRI 20:07	25	10	2022
19:05:00	MITIGA	AFRIQIYAH AIRWAYS	8U454	ATTERRI 18:47	25	10	2022
19:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 19:21	25	10	2022
19:20:00	MISRATE	AFRIQIYAH AIRWAYS	8U490	ATTERRI 19:17	25	10	2022
19:30:00	MITIGA	GHADAMES AIR	NJ415	ATTERRI 22:12	25	10	2022
19:45:00	DJERBA	TUNISAIR	TU9031	ATTERRI 19:55	25	10	2022
20:15:00	MITIGA	LIBYAN WINGS	YL830	ATTERRI 20:30	25	10	2022
20:15:00	MITIGA	LIBYAN ARAB AIRLINES	LN304	ATTERRI 20:10	25	10	2022
20:50:00	LONDON LHR.	TUNISAIR	TU791	ATTERRI 20:36	25	10	2022
21:30:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 21:32	25	10	2022
21:55:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 23:08	25	10	2022
22:25:00	LAGOS	TURKISH AIRLINES	TK6322	CARGO	25	10	2022
23:10:00	MALTE	TUNISAIR EXPRESS	UG1301	ATTERRI 23:22	25	10	2022
23:35:00	FRANKFURT	LUFTHANSA PASSENGER	LH1326	ATTERRI 23:26	25	10	2022
00:45:00	BORDEAUX	TUNISAIR	TU629	ATTERRI 02:00	26	10	2022
00:55:00	ISTANBUL	TUNISAIR	TU217	ATTERRI 03:15	26	10	2022
03:30:00	BAMAKO	TUNISAIR	TU395	ATTERRI 05:18	26	10	2022
04:30:00	CASABLANCA	TUNISAIR	TU712	ATTERRI 04:42	26	10	2022
05:45:00	LE CAIRE	TUNISAIR	TU814	ATTERRI 05:25	26	10	2022
06:10:00	CONAKRY	TUNISAIR	TU841A	ATTERRI 12:47	26	10	2022
06:55:00	LYON	TRANSAVIA FRANCE	TO9870	ATTERRI 06:40	26	10	2022
07:15:00	JEDDAH	TUNISAIR	TU714	ATTERRI 08:02	26	10	2022
07:40:00	PARIS CDG	EXPRESS AIR CARGO	7A111	ATTERRI 08:00	26	10	2022
08:10:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:05	26	10	2022
08:30:00	ALGER	AIR ALGERIE	AH4000	ATTERRI 08:12	26	10	2022
08:50:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 08:41	26	10	2022
09:15:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 09:04	26	10	2022
09:20:00	MITIGA	GHADAMES AIR	NJ411	ATTERRI 09:17	26	10	2022
09:35:00	JEDDAH	ETIHAD AIRWAYS	EY3403	ATTERRI 09:42	26	10	2022
09:35:00	ROME	ITALIA TRANSPORTO AEREO	AZ864	ATTERRI 09:20	26	10	2022
09:35:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV365	ATTERRI 09:42	26	10	2022
09:50:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:40	26	10	2022
09:55:00	MARSEILLE	TWINJET	T7117	ATTERRI 10:03	26	10	2022
10:20:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:20	26	10	2022
10:25:00	PARIS ORLY	TRANSAVIA FRANCE	TO4074	ATTERRI 11:10	26	10	2022
10:30:00	FRANKFURT	LUFTHANSA PASSENGER	LH1322	ATTERRI 10:40	26	10	2022
10:40:00	PARIS CDG	AIR FRANCE	AF1284	ATTERRI 10:42	26	10	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	26	10	2022
10:50:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 10:43	26	10	2022
10:55:00	NICE	TUNISAIR	TU997	ATTERRI 10:35	26	10	2022
11:00:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 10:45	26	10	2022
11:45:00	PARIS ORLY	TRANSAVIA FRANCE	TO3772	ATTERRI 11:35	26	10	2022
11:45:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 20:58	26	10	2022
11:45:00	LYON	TUNISAIR	TU589	ATTERRI 11:58	26	10	2022
12:00:00	MITIGA	TUNISAIR	TU404	ATTERRI 16:41	26	10	2022
12:00:00	DUBAI	TUNISAIR	TU147	ATTERRI 11:55	26	10	2022
12:00:00	DUBAI	EMIRATES AIRLINE	EK747	ATTERRI 11:55	26	10	2022
12:25:00	LYON	TUNISAIR	TU751	ATTERRI 12:25	26	10	2022
12:35:00	AMMAN	ROYAL JORDANIAN AIRLINES	RJ551	ATTERRI 12:30	26	10	2022
12:40:00	STRASBOURG	NOUVEL AIR	BJ577	ATTERRI 12:52	26	10	2022
12:40:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 12:57	26	10	2022
12:55:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 13:05	26	10	2022
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:21	26	10	2022
13:45:00	TOULOUSE	NOUVEL AIR	BJ515	ATTERRI 13:51	26	10	2022
13:50:00	FRANKFURT	TUNISAIR	TU745	ATTERRI 14:16	26	10	2022
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 14:06	26	10	2022
15:40:00	PARIS ORLY	AIR FRANCE	AF7358	ATTERRI 15:55	26	10	2022
15:45:00	ALGER	TUNISAIR	TU375	ATTERRI 00:14	26	10	2022
16:00:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 15:48	26	10	2022
16:55:00	ROME	ITALIA TRANSPORTO AEREO	AZ866	ATTERRI 16:48	26	10	2022
17:05:00	TOULOUSE	TUNISAIR	TU283	ATTERRI 17:11	26	10	2022
17:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 17:10	26	10	2022
17:30:00	BARCELONE	TUNISAIR	TU515	ATTERRI 19:21	26	10	2022
17:45:00	PARIS ORLY	TRANSAVIA FRANCE	TO8074	ATTERRI 18:06	26	10	2022
17:45:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 17:58	26	10	2022
18:05:00	NICE	NOUVEL AIR	BJ587	ATTERRI 18:19	26	10	2022
